[2026-03-05 11:05:41] Tarea: ID-1308 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:06:00] Tarea: ID-1044 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2283 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1592 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4457 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1045 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1595 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1594 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4458 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1048 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1047 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2295 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1600 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1050 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1601 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1603 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1602 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1604 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1605 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4459 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1608 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1606 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1611 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1610 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2311 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2315 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2316 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1614 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1615 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1616 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4460 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1067 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1620 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1619 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4461 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1621 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1622 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1623 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1074 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1627 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1077 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4462 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2333 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1083 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1631 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1629 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2335 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1633 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2341 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1635 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1636 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1637 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1639 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1638 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1640 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1641 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1642 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4464 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1643 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2354 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1646 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1648 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1647 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2361 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1651 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4465 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2365 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2366 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1654 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1657 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1112 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2370 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1655 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1106 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1661 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1660 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1110 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1665 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1662 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4466 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1114 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1669 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1667 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2386 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1672 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1671 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1115 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2392 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2396 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1677 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-729 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1675 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2401 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1679 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2405 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2402 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1684 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2408 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1688 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2407 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2412 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1687 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1690 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1136 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1693 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2415 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1691 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2420 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1695 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1698 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2421 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1143 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2423 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1703 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1702 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1704 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1706 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1159 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1708 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4467 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1709 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4468 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1710 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1711 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1712 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1141 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1167 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2438 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1717 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1716 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1720 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1719 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1718 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1721 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1722 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1171 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1723 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1727 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1726 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1728 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1179 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1730 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1732 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2458 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1735 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1734 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2461 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1156 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2462 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1739 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1740 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1741 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1744 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1743 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1742 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1745 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2473 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1746 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2474 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2475 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1751 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1752 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1753 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1750 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1754 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2483 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4469 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4470 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1184 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1759 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1760 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1763 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1188 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2494 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4473 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4471 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1765 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2496 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1769 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1767 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1770 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1772 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1771 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1773 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1774 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1210 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4474 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1780 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1776 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1779 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1778 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1214 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2514 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1784 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1783 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1785 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1786 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1789 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2520 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1787 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1792 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1790 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1793 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1794 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1796 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1795 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1798 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2535 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1799 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1801 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1228 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1803 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1807 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1237 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1804 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1810 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2548 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-4476 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1809 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1812 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2552 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2551 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1242 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1816 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1817 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1818 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2558 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1821 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2563 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1822 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2564 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1825 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1826 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2559 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1828 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-1830 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
[2026-03-05 11:06:00] Tarea: ID-2570 | Query: SINGLE-QUERY | Estado: EXITOSA (Intento: 1)
